phi1 phi2 r1 r2
66.95968257549731 128.64679941203693 2.116766542049829 1.9829984397229692
137.88988801285072 94.66525949276064 2.2170840844634543 1.870134629061562
86.9477504788777 172.99401100291638 2.0624161600157063 2.1583171052917467
124.6088455571449 166.0383373153695 2.2898401213351027 2.291797437800953
122.57785745250798 111.69428979126837 2.2295515842393483 2.1460041353891985
157.79939807070338 102.13431722876095 2.0114593635991183 1.8708164398342584
137.76804872722568 147.34275090161134 2.177907353443252 1.7556111152948963
135.982363861087 149.09867305834732 2.0964791361809243 1.7461237962514278
156.45407340578154 99.58359416523363 1.7412667086103062 1.8250484085212648
101.55537743940654 107.9916654648094 1.9687268557518385 1.9333103773059244
170.57050623450186 105.59918490146356 1.7035632522098418 1.7456870973209182
178.02238513131152 132.8984696284803 1.792470301626392 1.9935352995865625
119.24470303569763 85.43740715036964 1.7473977486777903 1.9595579858407184
88.73289636362675 179.99586213239928 2.2560814854981985 1.969621506776646
87.81677599112342 98.53966507438456 1.9316830279098955 1.767507774619603
107.45353743721527 163.44402464738772 1.76245515928008 2.2147871474006724
114.947938894065 164.737898868956 1.7916845812699311 1.9011820458857327
122.1967584427283 145.66977730606834 1.7106487754370572 2.2999693821289497
164.57203238111097 170.6305622655469 2.281774081252609 2.1513264952995432
100.54070227642627 164.0616779987749 1.8463626737067795 1.7442721898728486
152.50831702506247 149.58063677292645 2.1304914352169657 2.2614797476639783
139.57386117562572 119.51029732351992 1.7138045251074172 1.8019571972711352
132.736551233307 116.11677818620987 2.211136307052993 1.9957530499982343
157.5628130901496 141.41649104168278 1.7204659422258894 1.770231859490619
123.47863777442707 169.07508509421194 1.9190261284740484 2.190505279338077
144.2233973494491 154.05058919022366 2.22780892555276 2.1881270104505464
162.92914634260123 88.01962837831539 1.9576799510927891 2.0670700088960756
145.21453939491698 74.85387559388359 1.7418729681070508 1.7359077893305104
160.85007072198832 116.28685596904148 2.1401422686023635 2.1478986895254217
80.55297903492428 135.17450170875355 1.7532547912516716 1.9297119833216003
156.90606893208005 73.8341222074115 2.2064562271751496 1.8649066365285567
93.57580813564566 135.25036320726514 1.8439147898861392 2.05735702419077
72.04957848736025 117.70207276213269 2.148414475205948 2.2344124351483265
74.27749406339393 172.9809631667904 2.039653068837887 1.8065793740453653
81.25111572653086 161.40294462670377 1.8872423127171012 1.9774558341794872
92.55170451304954 130.1201132422038 2.0567886088598253 2.0804546485379403
109.63138904880327 89.1407988599958 2.096689259348848 2.013148208131097
84.81557234023012 95.0062609749242 1.7187755167458645 2.1881262075703964
69.57507927327116 82.90558856665967 2.151494845403694 1.9206480854183825
176.53976798416602 68.20432827415715 1.9964555167929092 2.089048221345097
65.19985008023733 109.8001875743021 1.9652775923895904 1.9109057486709324
76.26066186093527 143.4794009372755 1.7962118872282928 1.9902641277857869
114.58003483828709 135.63579813706883 2.2379067572379925 2.2954081773918045
98.73880272568373 99.0545736455255 2.2616354123028835 1.861326938234209
179.99208190716385 107.9568478225472 1.9237550577569569 2.130311144178864
158.40132102084138 74.99123336288585 1.8573071127764484 1.8540454448894343
122.22781306544668 113.16067575033138 2.147906515989596 2.245844760791761
85.9527291661488 107.72645697249509 2.1338184159995577 2.16420659826219
103.6023092076305 167.00422915935619 2.153484972654217 1.812466852181813
122.90006638355982 152.62003126799357 1.996264438048078 1.846251075998951
177.20952882385185 153.9408319948082 2.1317448486469703 2.0482407601141785
176.7101744995719 89.57632662795082 2.254065160092796 2.2015787416573884
147.56438877130873 117.76772493526418 1.8154682081620168 1.760154922716434
156.37106637607457 100.9509683311849 1.8441573206907635 1.763070937677684
154.9390632370755 93.7616276239222 1.8847087592484169 1.78530372842794
165.8131492005648 155.11889023307654 2.079975465426973 1.945298948230605
148.2862896391967 140.96694596439298 1.800253513105919 2.2783805612050663
143.4361916416023 77.04674091885761 1.8328883242689824 1.969540570886472
176.90031786084626 128.69803245551304 1.98741290327178 1.9427253721282292
169.0056770108886 87.52493029176277 2.2854822123923544 2.08797706644083
68.34808675076215 130.19035812531268 1.8490582325322849 1.9764063566855363
69.92013805416289 142.33803386634898 2.154648275256448 1.8931333774999304
75.73917122961474 81.66075208304699 1.8077889050704536 2.084900530862756
68.75741474629727 142.57300936469557 2.234378628379336 2.2424786307190683
162.72902730740728 125.70527086280529 1.9616658920571308 1.8200656069405263
135.18847930564618 110.32774059475305 1.8473811873654629 2.2012756366861783
179.3531059924479 72.6370064189077 2.011751864514414 2.2206165714327746
70.98342838057987 111.7950994576023 2.0980743199316043 1.7930648558963862
110.6441369571163 71.58835443323866 1.826948825064609 1.731691938559998
99.02989617573984 127.19493453019206 1.830776124584482 1.8989418825126667
153.9699005440534 116.70939336423166 2.209691149389569 1.7978792917837367
79.25872445764085 101.33886794465113 2.061759266286518 1.777922167743682
66.76593270492276 77.39425564547714 2.198935058623424 1.8932326564182151
178.29278855861682 152.84486343552138 1.948727970346668 2.027120718299005
173.02001286451625 153.7391508470123 1.8646209740525788 2.2704234913027848
129.1858707902033 71.84847471117025 1.8126621782654528 2.1980017681760824
130.14960154119007 78.1274047581577 1.8243212892814784 1.8258152868328932
140.95969711188513 100.81676110359085 1.8287040110975197 1.7330747153500174
86.64911675284455 92.83699599538264 1.9559650032150928 2.204936927213996
121.58800620281276 119.60976251183834 2.2019910949322634 1.8631738608550104
88.14136842171847 136.7945065875081 1.9589226327089504 1.8909765499246107
135.429137658781 121.98419653488578 2.1167879908243377 2.033754410950028
80.59364172703174 79.86484793266706 2.2456122149515902 2.228743932725424
130.79314957978627 122.64545782845869 2.107182871217259 2.070225937317024
103.18855023672752 109.35866679644676 2.1248287783073314 1.8146607203691003
116.6730646521494 125.03554835817002 2.162817554678314 1.7683683691944974
89.53766745899237 84.36228876482916 1.7964957609659755 1.9611293122738145
138.2290878812277 147.22227790700805 1.8671214286094069 1.9711080989105545
128.78401222730002 147.98509264390168 2.059647870690676 1.9713327280222488
157.08977002406675 71.6317045758874 1.7395727958200535 2.07867396263108
120.50703799445552 118.78056278769651 2.222828612956842 2.1649673848653865
151.01432132911913 101.17294682179806 2.29742460924831 1.882013662648092
116.38886081127045 86.79599946043751 1.8607509124344563 2.2322817218646627
164.69541209393498 176.7930980312847 1.959527425494788 1.7225381677332448
95.53338804541231 169.27907342106982 2.0692596037913944 2.0769017946382733
78.75799512810809 109.8260161681912 1.7260671376541967 2.0914573152711506
170.86294900604054 66.80623007897529 1.7935522904964736 1.7194117556317634
82.09378300266727 166.15899056761702 1.895624665685177 2.249970045506015
95.00448776129484 174.57424389380742 2.1032982659188217 2.0393353023493783
69.67291459674551 167.49881068644189 1.8171905134238773 1.8348439028544985
130.86976684683924 136.03205279879106 1.9438669474405312 2.0599487086812123
151.71465053296328 115.6072831061669 2.1565641815186662 1.796888976910099
138.74419397379557 135.23080825273908 1.8210896824780136 1.7719565498297576
166.61872472819934 130.0032161450573 1.7774848111482102 2.175840855037096
103.2755598209514 161.91870586473556 1.8659861389861687 1.7318235238740554
98.31339178168112 153.66135488412814 2.256229918912596 1.8991826543853896
102.8929158453412 76.3655186144193 1.8640723493706202 2.208682928531404
164.59892081605517 145.32118285916354 1.7672487157101218 2.0556249464441114
103.98166182072077 165.3435478697787 1.7012503272581478 1.7914215187415552
176.26154381034382 83.85158776703605 1.816910207767114 1.9215085664595373
125.36119909476623 81.78278880000936 1.7470290138211633 1.969460121543051
82.67917878850855 132.8082047546834 2.0342404962967047 1.7177443106939043
149.65181041959966 113.53074341647671 2.10564065421836 2.069558968716962
68.18673619228613 88.49253607558155 1.8583202147736189 1.7805405228888596
134.8418397400075 73.93056959617564 2.2111303574792442 1.8791944605679198
87.87741049761475 71.47576553808813 2.166124243917955 2.003397954614663
128.5745709043531 104.83536010350868 1.737533999077726 1.8542961856217173
73.98285077319035 139.9878777034543 2.2785141785040812 1.889698674357328
107.64135701445444 126.37332379730437 1.8379803480419943 1.9377182652359852
88.95571745190712 156.92679219838217 1.7897470882326263 2.197640847586633
167.12274301070914 150.3946559097875 1.9191641088823652 1.7467979822366675
159.00381848335758 123.39919276964788 2.1000573574811403 1.7807583854047813
164.85224547813047 141.28237493590882 1.7974853020446473 1.8322292769542252
136.4414388832576 115.41792358238344 2.019719635222799 1.7974528777876684
78.94947380563092 76.99044442649509 1.8658747378406275 2.18024402321297
91.55391144169869 173.19946400800538 1.8412565710162767 1.8184329573332685
105.54066613851177 97.02868460098308 1.873153207316028 2.005737217186625
88.11403213879669 147.66880552851288 1.9916972580545869 2.039088403161881
76.24110201725843 169.76791097555432 1.786881782526085 2.121393646772216
100.41805734436836 81.7028459544948 1.8723214772766288 1.9854637453682369
179.99501046713837 86.95054229783675 2.2989980256788245 2.114524476776994
108.71494179659626 94.5270102878504 1.8594688295531896 1.9711694062217089
90.96698986740525 71.90377893384047 1.9710360261520208 1.9897206373049092
68.95959786663363 119.10236575065494 2.07314755387296 1.737186287644518
71.8752101339972 120.08901865301155 1.7158031354845145 1.9211700637794944
133.18324267611678 65.30185890961923 1.9958367145671323 1.7051819550302278
130.827314272508 154.55497390331902 2.087664520250123 2.251398246131714
126.25982764070706 163.33673603801037 2.2860197755870573 1.981734089813022
131.39007501472506 108.88706235439615 1.8603602235675851 1.8162764942366576
157.53338458147212 144.46344366499926 2.2723541546278643 2.168804538055278
167.15771506951978 77.4042679810433 2.0892057796906363 1.8486690540327015
89.34476878551142 147.37405062311439 2.273409433216892 1.942854624729024
92.5341503144076 81.13326925855691 2.1767670309589846 1.7154465282499216
123.202269829016 158.52383762674583 1.7304785839420869 2.068655650612399
112.93238027403322 123.92391647628996 2.1991754363282787 1.8617465599616048
65.19131672285619 83.94796386282553 1.7371045253577897 1.7092438674961434
104.8666867201304 66.46843816398446 1.8548268464975703 2.2311916978165365
116.80563413735662 154.52972221566444 1.8394026088808464 2.250426979040082
105.99847869468864 154.3709436932044 1.7453774545800902 2.21628193145386
117.79794017107227 84.29304179365495 1.8449409878570933 1.7016355214056988
110.72833999399873 70.79658561603337 2.2376313508981105 1.7636707694178078
100.82062766335287 142.984826473652 1.700294578280026 1.8191989909013435
163.5862395138722 120.89039842965543 2.069792857114773 2.278621519959146
140.24021149256478 159.77864551513085 2.1848796998678486 2.2006856830722006
107.24164079113152 178.47446257348344 2.278918544992348 2.2753441547622573
85.89242507296102 170.73168872471862 2.176957342007356 2.2677238757966807
98.64042292054012 72.03672168461053 2.2627137591000803 1.8797932557492265
69.08168437238903 154.63987804834937 1.9684053483356805 1.7303197344139132
163.90346584645306 175.29017358544337 1.9145980113193013 2.1466778444286416
167.08228001342184 150.51657590730042 1.7392349124271458 1.9229272822601085
119.26983615904105 132.20977553207106 2.267252090515539 2.2502611806001056
94.9290725469568 137.80352210136778 1.801753756754587 1.9588603361578951
113.38700687195507 68.60467578814402 1.84682813370387 1.7690168379355042
82.59301191739507 154.3081077754241 2.0755319151784932 2.2921644662786225
151.5904646078913 135.05729994937408 1.7047116376087177 2.2724358313020305
163.58921789081018 166.37739854631164 2.0394986694616946 1.8216098924943989
172.8018708868057 106.44113138851135 2.019619444758808 2.1090510611010376
79.8264791748028 119.61978411699332 1.76535076099642 1.722802692788877
107.37244716829485 65.15748207416739 1.7573331683801658 2.2421982443611337
123.55966744900527 151.6592565678216 2.062130612144624 1.9207066031906408
149.54136682760358 96.73708904938286 1.7337706990351789 1.8372033828475105
81.30800253867758 94.58019608379018 1.8308274287769684 1.7701326211660358
178.37875336529285 139.05817430436193 2.2246085294703706 1.8550583794450268
65.92841295080039 157.73918793135704 1.8231351837401861 1.8916953454129488
91.98466026553572 139.02425191472076 2.2754035392585585 2.2560615739155603
169.37567423455636 148.77502198970214 1.7349480177965135 1.7625397195190229
143.5515111730419 68.97786446174068 2.2181586213417983 1.9122154574646344
130.73296974189654 108.2802591371006 1.9174265455553532 1.964225800968096
173.15631047992855 79.54913987797703 1.833160493828066 1.714843393195494
65.20382440994177 102.68856046372908 2.041790505345108 1.8306096689724236
74.76340963424647 144.2293994370952 2.2505651767660284 2.2029267577995744
176.22686342251862 76.24229925086148 1.9098399580525225 2.2413290924152798
82.00978175948484 103.69678796110372 1.735077451194276 2.0712692062681093
81.14889622597477 169.88796205851386 1.7093347261416862 1.7347231350493253
149.39159780800924 167.11088866997738 2.160133207499746 1.8192825232313234
159.45462476436046 143.6275211583441 2.2948826644614266 2.178854932836332
115.50335804089322 82.52131092991887 2.019401036619006 1.7143909109526259
145.99264314833962 178.17267618030002 2.18614645066549 2.083912794284778
178.37905158612438 117.73729612085484 2.0586602472236932 2.02322495213907
138.56861002913539 154.18674031461143 2.2893301159460067 2.2578341314302905
174.42261090680915 78.30899307617297 1.7466544261838841 2.0776917202914365
171.2206477912052 153.26000671121562 1.9145719148251288 2.1482656337766777
160.3944136642207 77.42018221547399 2.021625464484575 2.011634573494782
86.81872877434391 130.52628053773458 2.157262033189821 1.834641551857594
147.74893358565555 112.38682383683576 2.0455864312138456 1.908137386487684
151.11885223364627 118.88205122159808 2.0723043542885837 2.052475299110343
70.08003756643933 90.46193110164373 1.7671828281966762 2.2522883596467347
154.45718532509485 140.93785806847916 2.163441306351626 1.8397117454920169
67.69936601218194 103.30857954951321 2.0294445752682377 2.2955569594687866
170.2320552097253 110.6681139137737 2.280452047231752 1.9176715888120333
94.23599240400853 74.26429697007947 1.7116017487965065 2.236930565505222
163.45349423210013 130.89729115252516 1.9061729811965025 1.8382114277827408
152.2474484766815 81.2874225321009 2.2802397478626046 2.247188686633313
150.4274488129392 82.29799311885321 1.939360833755732 2.1312928821861408
153.39044449636378 166.00248309772982 2.2910293309054683 1.8178133540423205
166.66656329379117 144.84290687535963 1.9192461094845088 2.169612494376861
106.35962131711963 106.90237312760937 1.7031346582448326 1.7472430408456794
108.4559027219955 177.4441457183071 1.8741361440863435 2.1848933178145264
66.52064356712611 76.97120726430217 1.775420572729151 1.8016807919402535
147.48485114799078 148.5179153829681 1.910964586839592 1.88617135935513
76.10195309178391 114.16554915022051 2.1711751494232026 2.2559343593775343
170.1206712130853 142.22308414853242 1.8827928038108903 2.2726430863303486
98.7363244925828 83.41035471385948 2.2593508703058283 1.7739720673674
90.94644643565171 117.36973033237284 2.1231900533281878 2.0562070928018734
174.54742789276784 126.56897913555369 2.1422049392527818 2.2936840795082225
153.6677238638254 131.82627433657714 1.7429786736918813 2.0356458107615034
87.8623630553406 176.4847080140229 1.821953324294124 2.244510961826649
153.69826125604774 78.47900560360117 2.019052601265636 2.2973925287974675
75.47232978149749 113.2663137199997 1.796787119765015 1.7037754716342115
126.50033077759899 125.1737837686364 1.7005105604548325 2.1527946821524147
156.4234066868749 85.63334628145256 2.201971550156334 2.262175599768207
